,cluster,id
34538,3,2mcZtBTeKfqzihAM65NbGp
34539,22,4RAYJgLqanKVMcoFbHGv0B
34540,23,2rsQn9erNfV1U6z8XyLk1h
34541,11,5K66N0FW2phuTqMvZqscVy
34542,15,7mAEhhFuvOYmPhIUPrPeSo
34543,8,3Gkncmk7iDBd9ezulTgrRX
34544,2,1UTTbArdZ8Z7cBaAbDBAjK
34545,9,3VGGcNF0O9loBSuLveZEUU
34546,22,3mPUXmm8OV7RUwDAFi1NUm
34547,18,67IjgerjvQE9qpz7rED1Zg
34548,12,5bXNCPNdgTSYbA9NECTOLk
34549,17,3sAmnQGObkWOjQqxt5VLeW
34550,9,1l4COF8llXUyQnm2HuqGUX
34551,3,5WnXhPzo7fbWdT7CS7hYPX
34552,0,0J8uds4t7ZrshU5qX00ClP
34553,3,5AIJxzs6lLbpnI11dG8WS2
34554,17,4fVYcnRgjeO1pMqm9FolrO
34555,11,7DsMFW2OVxt5b1JFFj0vrB
34556,9,7LDw5hnfl1tHqpHBTL7vXL
34557,9,1q8JUMlk7kESYcjKnjxram
34558,18,4c8SeWzX1nvSN7chHvyq8n
34559,0,0OaPGaVJkoC38uw7wgvJKx
34560,22,4yAWEiXwOiw2exRnFimdsp
34561,17,1hFtyn9McNfliHUYm2AmQT
34562,6,2DAnypehXL8AwvBPImEtkD
34563,17,5ZxUod5Ys4b96ewDFwvHsM
34564,12,1Djpd97nIdTT6elelEaldS
34565,15,0xScDrMj9mcR7hkcBlIenu
34566,0,2ipgeJH9cYdrP8UDVxyQi4
34567,12,31Q8Tl6tWidh6FIOXDlpAf
34568,9,3MGutd0WMc7GbgHDgSPsK6
34569,22,5aiLBxPg3RMZhH25bXySmk
34570,8,7C1ymC5BnWQLRRE2Uh5qYE
34571,0,10pcwPlTzo2Y5SUyoiMjV2
34572,0,2usRGcgJMwFD8BV7HA2nGA
34573,6,6aD6RE4VmWQyo9ytCJio0w
34574,12,4N476InrRU9TCuMpaZ8Ide
34575,9,3Qu8DzGcrCfM6HSBF7pMVE
34576,17,5RuN5qEEl5KgXQ8fxSbYnZ
34577,17,4pkadMSCQQGUn4KMYkFyvV
34578,13,6no2TiaMDBkI5Mo6yssV4X
34579,18,4i61J50D4QyzfBgQPWaKL3
34580,17,4m1teafCrn8wYqsXtgPRWL
34581,15,0tj9okuTY31MRlxbY4kGjs
34582,18,2WqfGmZ6UhMEcZtsxjrUZI
34583,17,2IZRlozSVxie8EMrUCTlvD
34584,16,4ef7jPAtay3V2ovU7byMVP
34585,8,5p2Ikm0TbgCGTHnti2uuPa
34586,17,15mxlrfvVSV0zm51f4omHr
34587,0,6B4f6u4ZbqWhmiKOKM70xT
34588,9,5eoSA9jSgGSKu4ccsUwmAI
34589,17,5PQZQpsG2FOd2kgscVR6kE
34590,21,1e1YSwQCcmhwOH0ESClESa
34591,3,0NeSrQGfySYnew3101kAmX
34592,11,0T4lFFYKe29pWAeNVBsjJ2
34593,11,2vkasNd4qtfmUpgokRaIwO
34594,3,7nBD8CZb0fwbrvgW8Yt0d1
34595,22,0hpaQwAeIAKLH8xMqcrmhl
34596,8,4QS2fll5MUU5yehgTGh9BN
34597,9,1dxqZeLGqizQa1SimkwTCE
34598,18,3dcWxD92AFcPiJLQ0Gr86q
34599,9,5eDA4LduzWBvPgu9KCbOTn
34600,0,1tDJdQc60knIRGXwOlfSIN
34601,9,7AJmY9OC8yTsA2zBbkRIcs
34602,9,6RENfF0W1yFyV5gj3uIdev
34603,15,3L0o5TmTrEYeVqlCMoXrsf
34604,22,2R4GzWIHMWTQfAtZX74l8i
34605,3,0KoN3FzdJJrt14xp6ZnJwG
34606,6,31wzG7MMCndElo8f9wHtmG
34607,6,2fZNI2oaPUmEAoB0d98ueE
34608,6,2WKrDYDfSFn1WaUREB0nbA
34609,0,5GqNWXbnm2b97Lg3MxcsTk
34610,18,3o2SgWY96XSRf58JAt0oBU
34611,18,76RWAVdpwh8ZQxFJoSa23t
34612,13,2q8LZhQB42YfDIujJzFBFO
34613,9,3tTlPE4OSpsKz5TI1LNGPs
34614,17,5jtIDEW1XEZcwwqjBVLHdM
34615,13,1uuvlfwcuGqlrRCx7ClBCx
34616,8,35z556q0Cbkqm5TtKKxKf8
34617,9,4z3GViJVuvLgYge8UkA9c5
34618,18,3rfdUV9JAIApk4AlJFOLDv
34619,22,3vANVVGNFgvrETKQ92aX7z
34620,17,2FeaYTNGjW3tlLapBt5RN3
34621,9,3nYcV5Gtjf7SrpPo4bFO5X
34622,9,0WiX752KtaFub0QOJeg6f0
34623,22,2HsNawIu8uB7zRhBg8Q2wS
34624,8,2hJSVkLcF0nsVGSDyZKTU5
34625,11,7m9tWi4P7EU4pNnUUYkKDl
34626,0,40CMfXkrWQ4IuGOdVM9Xod
34627,0,5HkUSfxbr4UA7utl4QfOut
34628,13,3hBiahyrvvxdiLyYBcXd4F
34629,13,55SbmvxIW3gp9wfO01ZGn7
34630,13,6IHKXAJOjYECasbeHRZMcy
34631,17,2FSWJehx6yEHFqHmhgWIot
34632,15,3fXfk5jKxO4eaMqEoW1bU6
34633,21,41Iv4LJpEKShVtbkBVovv8
34634,9,2fuUNVBUO5a1Ve0kmkmSAS
34635,6,7vF2JPcQ3Nrah9WWNmyM5y
34636,13,3QkA2WXLzcRoi4yKcMZLOi
34637,14,4Re5eAMbX33hGiWEKdRQET
34638,0,0irHzgqF6glDpXTIMqefF9
34639,22,2ryy7cPIgwFwo25R44cAdc
34640,9,2FUdAVKVeY7Vc2e2gl33AQ
34641,18,5X9INlfv4soEfA1DKUArvl
34642,23,7ceD2a18z92iMyPb5DTLHt
34643,3,06nIS8e1Re89MTHVPG5zZ3
34644,9,4uTb8jXjFtoMD0vXmvwq3g
34645,6,4TvifuDlfqOjvu54JoF9yj
34646,0,2tSkIWrEbja9qPGfCyjVdq
34647,13,0PI0gHHSTsPQ1EcxzXpG5n
34648,9,4WKcFEhZuoQMBHdhEPZ1l1
34649,12,3QGsuHI8jO1Rx4JWLUh9jd
34650,22,2QZ7WLBE8h2y1Y5Fb8RYbH
34651,12,79esEXlqqmq0GPz0xQSZTV
34652,9,1h0yImRPIVAjhhHeNVlTuC
34653,17,6HFywc5eQYRRYHYTatCb5Y
34654,8,6sKAs2tdtTVTO2U0IgJAur
34655,9,2BM7nF0pMIpLQOT04o691Z
34656,11,5BpmwiKR6ns1EtfCQRpNUc
34657,15,0JZ9lcwFcAscMpy1YxUtpW
34658,0,3gnDoaJUgD9Bblzld77Kcp
34659,11,6bNcbh4SxQDU0BHa4Dj3wx
34660,9,45hwLKENk9ZkvVQLdywz6g
34661,8,3s2FxrA4ZXbTR6SlH6LXh9
34662,12,4IiHCtnfw8tZasAeocWqVe
34663,17,4lxaurdMyGkt1tOrdwRoVO
34664,8,5XWmfpinsT4XbfFsUASSaG
34665,13,23tJmuwvUOa2kTsOlNMWCS
34666,17,6Mq704d8DJi7r8zEsONOKI
34667,9,7vl6ANTdLHg94AvCYXiSIw
34668,13,592JiALLj5xL5Z6LuMmaOV
34669,8,7BfSU2ya7PZtqrl48urKqG
34670,8,0FhBANnxcQBgD3tQ75WFAn
34671,22,1HuIahUPUXCx7Kz4rgMXFU
34672,3,6E5GZrfUuBSd4FilOPIljZ
34673,8,7xhvCzIguRfyfQyGrnWuVn
34674,3,72Dd7GCaepMi8ktuXxmSZF
34675,8,5B6Kjha6RRIMWGN7zGsAaT
34676,15,6g1VMY89VJmDmofqnyC6Rt
34677,17,5eLpZ8zv4yncE0RFZlRpD2
34678,8,5FA9XC36IlV9bnhMqqzNc9
34679,17,4vLRCGOBz4zIS8nEHk5v9j
34680,0,0gwfuYQz0TauOajxH2V2Cn
34681,0,6NsxPxFzZ18TKBcTgxX3dh
34682,13,7B0jvve829GGdU5kFttQTY
34683,9,6xG7t7blddozpBf3S5we1O
34684,11,67m00DhUHLDonJoqu1fOHx
34685,9,4OeXeFN1dxx3LTrjcKGSV9
34686,3,6IlunOwHwe9IF7taJZo1FK
34687,0,7fklxl8AxKiGz5fFZEglIm
34688,0,5yId5vztDqFdpYIMkDs4XV
34689,0,2Zh7PQ1JFEsBclf7WIsfIV
34690,22,1MijKOgtIl3uK70qYrZnoy
34691,8,5OQByVDbs9788HBRIBqgNW
34692,3,56WkfBKWfbvauMgeK8nivR
34693,17,6QWDugB33Mqc4v0Q0IlCbF
34694,3,4hGBLGIu8Gbqs6C0gqVEb1
34695,22,4vRjuGwYH9xynPVGCIoFRI
34696,8,3cXeu25WMjDXjMOQmRkLVY
34697,18,1CYdm33W4P71qdXWAZdrre
34698,17,4JFQ6XcKPvXIU34JPLbbOQ
34699,17,0gSAbPlRBTOqK0cHFVZYNn
34700,9,2oEZ1PJ5qpLuQMR7CmtizD
34701,15,6JaZQ3gFgf2mH3p6jIbYI0
34702,16,6Ka0NSviEKTMc60zFR39eO
34703,12,66iI77cgWBEdGichkndWJe
34704,17,2pEIHNpqlkkB5fX3lRAObT
34705,0,1qpdTHfmiUgYRjNSI4kr7x
34706,0,7ekvWq3OCA6avtuSOnc2c1
34707,17,5jmGXGD7wh45Ye5DYzHJcq
34708,22,6lhp2HxYk0dPxrKwWEuaWr
34709,17,4IkqDf14jiuW0B2aYqHgwo
34710,22,3t7axcC6EVWSRoyYYYkKUJ
34711,3,6rXTBv6P0LQzLrEOM8WyUA
34712,8,4RJ3V0Y4Y18VuAWsnAcgS4
34713,15,405B9VswP3UM73ImKdPson
34714,12,6lAkAgHIrZf7J5Pfn7IfjM
34715,0,7MWlxS6vpJlfPNaerI0lg3
34716,17,1nyRuv3G94b3ggdSSdxFZy
34717,17,26QbQ0G1GcGnna7MaYbDuM
34718,22,5XNiGICOo8gIjqhiauFYjM
34719,9,3gfkigSFmLHFGvi3zYLyZt
34720,13,41LiSeJIhiXDGGNaYXhIzx
34721,3,6tDrZQQhEWrHsYafpziiwg
34722,17,4UisKEOzb1R6Yu95k7UF0E
34723,22,1akmlqMKOnItATjfnolfXO
34724,22,1dT6bzRblpd5ALByN95ScG
34725,17,4bhepnvYedYqxy51vCVEfU
34726,22,2xmUs1zrhgbxWcb4iZOqY6
34727,9,19TH3RUU4RFCJXOMCNHfZM
34728,13,6RpvIV4chwtjirAA6DiNzz
34729,11,5U9oCmRbpS5VouLyPdfJIg
34730,13,1ceGzdrIE39uWWSoueBIRV
34731,8,3KYLjmsRTdWQEV3VL5iJSh
34732,3,3ETGCH7qwgDpfTLytMGVAR
34733,13,2wGh2VS74OuW7fQENk48oz
34734,9,0RfrHvff5hPFds6l0lP8cQ
34735,18,1VAyHWowaOiePFMzl6tKki
34736,13,1yWGvuJTXb0FnSs2C1veBy
34737,2,2VXr6dpr9X1UxB9jrv0RoA
34738,9,39uFMJcRPEweTzKC1nNiBu
34739,22,6xw5oNaBt24fLQMRDDcOOQ
34740,1,44xFEkaC8aoZx5AyBzmrI9
34741,16,5RN3uKvU918sL9EEPQ7qe8
34742,3,74HkaPaRGqNvtjDbje4UpG
34743,21,0SyBU2ZH5mBYDYfcay5oPQ
34744,17,4ZAaFg8TMKNL9BMb6wcmKF
34745,22,2epbEmDaCITnKflZGluswL
34746,13,6T1ecdzhoLQUe9gdAiCerw
34747,22,4pEjumrldjTclOXsrHp4x7
34748,0,2xVDFjgs6DEYEFFqoHQPn3
34749,11,40Nh2OnMKMer8PxdaqdRIM
34750,18,1VooPXZF6A8PyWVHgeuwxh
34751,3,0UrIJFk0tHRu4YAH9Ffz1a
34752,22,45Egmo7icyopuzJN0oMEdk
34753,11,3cysp2UU6xmV61ZlnQsa8s
34754,12,4SPu0Ql902hTVXkBoNIYtq
34755,0,3UoULw70kMsiVXxW0L3A33
34756,18,4lD7gHKF1e8Y9stQuVezZB
34757,8,1EtU16em39vcCVMx2mGpHq
34758,12,27356GVuMPFWiJSZCragoM
34759,18,225VaBkbh5xUoVexDhvaRJ
34760,17,7c3SbTuufigBWURcICnAWy
34761,8,3NWTRZ0A8xKlBP1qgNftql
34762,16,7AVF7kutqdQyamkw6q4d7x
34763,9,2y292SsIKqyBnII5TZuhv7
34764,3,64iDjAuWDogVhuoWhKklF9
34765,0,6u7gmPOz7pzzaeR9xSBpsR
34766,0,6LqK5VHLY9Aaxn9jYEmEDb
34767,12,6NYtLvyThMT0oALFdJFdzq
34768,9,3eZYOQO4UzKrUDYDghtnFw
34769,13,0PQsrLxPbOBBwwmXCnGvcF
34770,2,4djdEjxmqsC8wpsPdr6Zgn
34771,9,4DWTVpNexbmJIVc2AmNEZc
34772,21,02yRHV9Cgk8CUS2fx9lKVC
34773,0,5WDIq9E5f5ryHeIs8FwKcl
34774,22,6mXMILvElYiWu4fa9oaJXe
34775,12,6str6hBCPSjfhSIS4qscDJ
34776,17,6v08G3CGcoyiODIWZoOxR4
34777,9,2F4JaV4P4zajoAiUkHD36b
34778,13,1BHfxwjNbzbQFphMCpxiRq
34779,0,0iSDDumvHTzv6we9Yr1HzY
34780,2,5fmf2sDbU6cbodUM6On6wg
34781,12,02qrtIRuwbGgs2wCvdOFme
34782,22,48eWZkmFr31aOpFyfkeE0R
34783,17,7eop1iSITujvmKRme0DdKJ
34784,0,7IzurnmQLvZmMDJcpITUyt
34785,9,5KDfDLEaGAQ2uyuzsWByVa
34786,9,6KIKaWKE9wV6mLjho3w61y
34787,22,3LJT5LFqEW0FxULZtdWOOS
34788,17,6hWHiqL9pFnfgbSAxxnfwm
34789,17,1IdDtg7GhWfHYEWDymq3d2
34790,0,3UBE9swDF71ARoV42g6Fcx
34791,6,7A6UIxi15awyiEbYbMF06V
34792,22,6jShoT9pQam6vzsJzKkevB
34793,18,6UQDIIEPzeduwXlZE86SOF
34794,17,40EqrQIeP09f2Z1Xnghki5
34795,23,4VLViQtnHrWrDdDoigG3dR
34796,8,3Fr1ctZlzsAingIJ552l20
34797,13,4AYZkzoqjMcWto4y3zM2ZZ
34798,0,0dmBhUb8BZnd0F8rEhzpTI
34799,3,1C2S1qMi03uMI7KBUsw60I
34800,8,5vf6J4SM5SZ2I87jA2juK2
34801,16,3cFWrR4fqK8mmmoJSxLkts
34802,17,3uro8hGxcCKrTxpWVfuUIA
34803,0,38ahkZp21r4ta2sJN4Zi88
34804,9,1bugOw4v7eoE6MqHp3mvJj
34805,21,10EdIGnkizaN7v1uYljTd7
34806,8,4jlFQMGIn42SphX3hk2r8l
34807,2,4IbsDEeHUBc5bvxslucY4T
34808,22,10hPDWdD1kjUVInuAHCe1I
34809,12,6RKpcgjYeiC5crivVGNNrZ
34810,9,7zevDPGnHofmT4sXeKW7QH
34811,7,1EF3Afeqn4uo33pPHMlI6s
34812,0,6fzazr3yVGfhGBnabJldPg
34813,12,2y70lWYidJKME62BChQ2nt
34814,9,1Cqqr2V32xGScFeuj5qCKp
34815,12,4T3nfbJ0G6uwNOdhygapfu
34816,9,2IqXs6lr8O1laApnGoBHGY
34817,12,6IAFBoQofnfWJUOkha7DjA
34818,9,2iWF723SL2T6qAW9RBls1c
34819,22,3JOpBLWIyYdW3sEnlRdXeR
34820,3,7exnPa3Da17WUEVuZwO3xp
34821,13,3y0pDizVSNtDBPWFS2cXC2
34822,8,2a3eFJTsaGznDp3wPsX9pr
34823,9,5ff9NJ1oh2PncBD8R00jJ6
34824,15,5eylkNq7nm6DsutcXQwjkL
34825,9,1KYLVGcz6tE9vc6APMKkXi
34826,17,1ZOZEC5MaEWsm6FkEUrYeI
34827,15,32HMtqbJcmTFgkGW3MoyDL
34828,12,4wa1M7imCi4RYuEQbAdube
34829,9,6luWULgexFygt7r2xYQ5iP
34830,0,5RJizYf3glrHlux3XymB2r
34831,2,42PMnBInInWXdnkZTboVIu
34832,15,2QbeXjJMa3cssEf0EVp7Lf
34833,12,0xLf1SbCnuFfBRbDNauT5b
34834,0,5QBSG4VI5um5WvNFrq6KxK
34835,8,20k8E1XXdBdBJPQJq0G5YI
34836,8,7LPTfbLRyfYcEpdN5gnpes
34837,23,4lTdKQV6oaSZRQTmhnK1CU
34838,12,5Y1Hn0tt4w9QpTls6ukPRT
34839,6,51a3Q5SzGHFvCwVnrGX3JF
34840,9,4wZxKVfyQUk47Y4Rr6pfnD
34841,18,1NV76UggeuNkwOZPnjwv1E
34842,16,5q6KQuSRDoU39BpMSwfbmp
34843,8,4Yzdq9qmiGFjccsJdom5Em
34844,0,1MBCqiRmVokSBiiziZ9ALy
34845,9,0Ky7dNE5kiSBgqNiwwl1jx
34846,16,3AxeDtEkCMGKDK2Jyrk7nj
34847,9,1VKQWXyl22hSstnrxUywW4
34848,12,2mocjLoLMsV5ewrKWajuTI
34849,0,4KXrNQAEEtCaSzceiAtAaR
34850,0,6xI8eeGVkYfaZ02dxNiIJJ
34851,17,1CQV6MZ1ZA4ANBeBpwuHzV
34852,6,4NxtjbMmgceMzVVBDPYzA9
34853,0,0YlyEicyEhlWU1z6rKrWqT
34854,16,3P1LCtIyz5HH8ZmIv80qe3
34855,16,0osC0o9ffcCqlAG0Clypds
34856,8,3LiHCDh5fNDpZx7iPgwgsv
34857,12,5tm7yd2y5JhbCIGjSxs7Uu
34858,0,6qu3x4okjnBqHYZpmEWGuR
34859,13,36C8pBTFMofLEikkkQWRd0
34860,16,4w9s8Ci6Sn8nuW8tWs9lOU
34861,18,4o6IOdfo5PGPwvjmkHQkfd
34862,12,42oi5SgSne2Wvt3dkiX4pu
34863,9,0ThrgSYBDexaGfJMBRXrSa
34864,22,7dTZ9dwvIbSa893FHqkUyk
34865,0,3BfbxwE0DTP8QDdjX0mr7C
34866,8,7bvumLayTpnyN2fimH5xig
34867,2,0qP7Rly316Y10D0wzzlGVk
34868,12,39acyx9XcUS1l8dJm5VJL0
34869,16,264ukRrqfqyc8aumMKCyUY
34870,8,1Bt5SsyEoWBCYEszpiv0cY
34871,16,7sYqaQ8AlDtOay9KcjEYql
34872,0,2VxJAEJff8YpPkr5q1sLK5
34873,17,5jl4mrAV1rEm384440ZAib
34874,16,7C8D8SOJ2jHrC15aB1yZ67
34875,8,1bFkegc1VrmfYl26qeTWAl
34876,8,5LSeTPuxZjVCZa5ZcRFDRv
34877,17,5m0o0BWG5NrNhuDS8WUkIu
34878,22,3XeCZ7ccDajr5aNmkpuwDn
34879,18,4u0s7A0MchkZdopCAvRMox
34880,0,7gvu562YSbAF2iiq81vTO4
34881,15,3c0dCJdveQCF5uiX8GoO35
34882,17,5O6bekFbTUaLWeQ9YWnFkg
34883,0,7nFDHR5yyRz10QZccLQ8KT
34884,17,3zimkebUVqYj73UzmV2Mvr
34885,22,6hmhG1b4LEyNuashVvuIAo
34886,3,4DJORZgsbqnEJ4f4B9TBGV
34887,22,0ADG9OgdVTL7fgREP75BrZ
34888,8,4Vbz3osCh6DwHYv5gVv5H2
34889,8,06VsoIC668pU516T6qrgkJ
34890,13,4yRS1DM5gRtXCd6HThwqDK
34891,17,5RgBnDtHKFHgtVdqabjGE3
34892,17,3eS1VMcEmq2IUgpaeDysCb
34893,0,7IOuCLt770D8v0u3SVaDeI
34894,3,6CXh0RBouuXSUyIKzwYswZ
34895,17,51FZnO9sWc2dazJneozkHp
34896,8,5QifrqmnjHzdOuBAheeeNU
34897,8,1pRShUtGOG6ZP5fsnw9G4h
34898,17,4N1NX1NM6hOQDx11jJC8cn
34899,16,01dmH2IPkrLNWIMPNXlreE
34900,17,6IIOcnq93QAaKeRX1cs16v
34901,17,6fU55C7VdMSSkJ0ZGmX2Kg
34902,13,6MSuMFyOdoJMAEgvnhqbRu
34903,12,5wJL4o7k8m02m6ZM9KT0ir
34904,17,7haQE5nOcxwk0HXahP0aV3
34905,3,7DwgS4noRe9dIie3QPZUWF
34906,13,614Q8AbMAGjtdaYteIs1Ik
34907,9,6bW7xROpvstfDvXdOnH96p
34908,13,0ccSl4LZ7dksMNmJgkN7NO
34909,3,2ak79ho44RiDi9DFrqYgfq
34910,17,6HkxDV61YbCbXfjHj6euAz
34911,6,2YyNFk4HBKXrqgsvPDNJtO
34912,22,2Rr1INov0ckj7bLTsk9LV1
34913,13,7sFWHYHbk3S5jKIG3rXjPd
34914,22,4bb94wZVF1cX66vQjNeJTX
34915,9,3Mvd9KPeMf2YQa1MiQGKmV
34916,9,5zQ00D9j9MkQbsd9qmenBa
34917,8,4efdhHdTAS3sYJnI0mjHDc
34918,9,4laPvATil8SrIAlysZazYN
34919,8,53kWAAfx7IopXRa31MQHB8
34920,9,1zvLMu2LaeAX1OUgJlfXFc
34921,13,1kW0EhrR7VdrXRexVIDIiB
34922,22,4lwthdbsRkAnZhFunjjgrs
34923,8,4ejTiGZJNOkc3RM6RUITJi
34924,21,3Vr1FxMHtBLnQASeLl8YmG
34925,17,1z1ztKUrDr09ZSMDnN3QIG
34926,8,5CuMr1KC8oMHIBbyduLqI5
34927,17,0na0lYafx97flwjhS0dNIR
34928,3,4M0eE7cZ9lx4ygXSSbfAtp
34929,13,3q4cfRBOyj4WqQYV9HrsUh
34930,6,2iBm8zv7d3qUKphL0FgVog
34931,3,36h65e9IteCo7PPvkBZUyl
34932,9,7dfWGm8f6joB6tLnZN2avh
34933,0,0883OXIoot8i54DoUy5ovz
34934,21,6TYyyYYfOYGAvCJQQVrY8y
34935,9,1xX9Po48ORssfN8MXeBLj9
34936,17,7Cu9VJOK9A0gJtTTLbJ9GU
34937,17,46VKKXfpbJDi9aqhomNFrZ
34938,13,21AbakVGnrNSdineegyZnB
34939,3,6dDQBWYaRIHvnUBmf7HGTC
34940,17,3rfdY1BDSQiQXNNzVaugYT
34941,8,5XCJndUuktaxfVruAek3mT
34942,0,7CR3K77OWWfklWYkHtcxQt
34943,0,69Q9unT80s08dUolhcgr4T
34944,9,6vHE5zEPYdb0HUKRaIQ6tI
34945,3,6b56B8Ew3d0WDnd4Vq01Gh
34946,0,3u8mSMVk5l74Nq6eHI0thL
34947,17,0GaSolMcA26ZUpOqpWeNt9
34948,0,2Uu7xInCLYm2pgjNhBw909
34949,21,1MSDYFqzCsVkXAU5BgKs63
34950,9,5z4G37A29NpXvYVUY8BnZX
34951,0,0E7WxpbTk7PMaPUE2yaf0f
34952,6,0Yw7jfK20osVWA0gKKNAZT
34953,0,3ULbFYODpZrIYOmbCYho96
34954,9,0h767Ay7aouRAeMUZbeXXQ
34955,0,6gCeIFK4dXhkc7gtGsbjeI
34956,9,33fMPjjVBkz6X1xgHTIcwi
34957,12,4vDbKYzjBJL6qXS5ydXSQ8
34958,13,2mCLMdr0J2yBgPSL2gFVxc
34959,11,7ubY8IenhF5NZ5BBJBcTZ8
34960,13,6ud5FYBgnM8II9iOk5P8r5
34961,9,2sXGKXPb0lZq7CXGoSg3U5
34962,8,2fqbfLDdDrTb1dEX7BUFbF
34963,17,25a7EWpbv4NjeUIP1PN6T1
34964,9,5HURgdoecQUfOxXPLHnTje
34965,6,0viAOwad3URSgmJwF5ZSZ7
34966,9,0LHjotMicZfqH5qTuB0k8P
34967,8,2jv9q6oVcAlrVLk9QEmzar
34968,16,1VM5S8JNUysQsSgdoRFsdI
34969,12,4dY0mqsFpE7EHZFN20nV5h
34970,3,6EiVkThclMrFSYJn6r4JcN
34971,13,3q5AATAYobIW7Nz24EDk1T
34972,7,02BqvmZoEUtrASEcVNo1Am
34973,9,7o5i46NjAqBbfgXCJtvHeb
34974,21,0oPUyzxYKiEI4wmYCiQiZD
34975,8,24t27lEozHfSSNbvtONlCz
34976,16,1wRLDKirI7IN6NDLxq9PbH
34977,13,2gQMLUE0Bf5ha89MHF7q9L
34978,17,7pFPQAQV2XxbhMlvs3Ym75
34979,15,26GKRtRp5MFqxGRJEJM6dQ
34980,17,431dLa3HnVrcW6cVdKWe1h
34981,14,0MJSzqM7qt4ImICjuhXqNe
34982,21,6FKSabhxmRfpAsn6NJMfms
34983,12,4kEM6BvhUtFry78gHUeDHh
34984,6,2NJyB8rLI3FQe73loSmYeu
34985,9,6UWkU4NFEECPDwoGQN4ESx
34986,3,22Wxi2u7CeP9X1d2Nprpam
34987,8,5C3ybgC2yExg9qBcMJyG9F
34988,17,2glIUz426QHLiVE3O21bVz
34989,6,573w6yGyFwYnflUnGIXJZ3
34990,0,2DAwdGk9fJY9zXhOP6psz6
34991,0,6dtZRCZ6XdBHIycJbsRDtE
34992,6,3QAgFsUgFfRNk8UFfB0f89
34993,9,0OfGWNcBYJ0mVwIEKB5ZTf
34994,13,7vXnqJKU3ljgaBNa4Kjt7p
34995,12,4bjqn6AyzN31bH1qJzL2Ib
34996,17,6DvYdNv3orNfi9wdyvAMlw
34997,17,3FliSRXQ9bch8AxdU4UxkW
34998,0,1k0XEqrcBThyg7yqZeAs7W
34999,17,6Q6EeFx36SFiyuYkpMaIQT
35000,17,0jIUiSTrJuDxjkf7ddAEYy
35001,21,0ANUEwsZahnBA83P8jG0ES
35002,3,5vx016WUYcrXIHZ9h0JxTy
35003,21,1XDh9oAboxSc3CzZ1BGzTk
35004,0,0cNWfWOXeH57JVM7chWR4z
35005,8,2hy8VUlygF2HoKQJbkAKkn
35006,9,04dqOCvtYqZiCyroSmC8AG
35007,3,3y32ElD6tg6G3yS0QpREan
35008,15,7FKE2ZVFN13tapDPSLtd1C
35009,17,3aCak9ENO5AvlhjNbYwR6N
35010,2,5QgtQPhxOHqEbxxGBHj1aY
35011,13,06otM0LvTEQr5tofhO3eWo
35012,13,4E2u6xhu1Tz8z4i2POVJZv
35013,8,26GKELlEnxOfYpUDJ5etbB
35014,21,2vzvAby7IKudoBV12P4s0A
35015,12,5OzECzDAbZ4BUKenQB11q2
35016,8,2ClPhnTuoffoj3CkDxEdGi
35017,17,012Q6yHuHJR7qkQ7q6zZv4
35018,12,7AQbZRY9zEvayl1OdkzEV9
35019,17,0j0rPu6JXhw4RK9YEV51ZM
35020,17,7aozX0DZaU9MGyuP1tgUBh
35021,3,1lcE1GgtyR2zHW3TeOnZYG
35022,22,0ujXF7s3C0XliL3ygwvVfE
35023,12,1KIFCi8G2xun3uXACcZDZy
35024,12,2CPdJWF0XqbjVHOLs2eX5w
35025,6,4MUsd6bLYntVKqF1Msk5Vd
35026,3,0HibscTifrgtT2zgqdKjC2
35027,2,7kqrWavqHpsVWNy2iR6yDO
35028,2,0UAayzM7Nx6WgvtASiPvH2
35029,21,5cbZFJlt0U08sKS6r0LFQo
35030,15,43oTTqCf6sZCuNodwOGdt9
35031,2,0OJ0C98JnN0PSJxlZ6VJJT
35032,6,3GLR3DbRPdH4m1ZNMzCP5z
35033,8,4yaLjLWzvGQLsVyMpHCw0x
35034,21,4bXPup4TDlsOf5YJA4xgoC
35035,15,4pGuI0xbQRd4MgIJcU2fho
35036,9,0yGliNKLtDtfWokZHSpMo4
35037,16,6QbCAeT8s6mVzrJP2tvtOx
35038,22,49uVeaF3j7nhJy0OwwJFgG
35039,0,0v0tjMBjzsrIDbKlniaFat
35040,0,5Aqm5mngMoGTU8fIvNJYbT
35041,12,1Tfzd8jY2q4OQR9Bmrxpbx
35042,21,7kjw1jFyawhefZ0uIzYUDP
35043,16,5YQu1OU6i0rrgE1Erwn127
35044,17,0H5vA4Uia7mVMKqd4jzmzE
35045,16,3cC1NMVNF260N4SSgXQqYG
35046,3,1ZKbC4vkxqFEsWCqKCcJ6y
35047,16,28BVnGIEqgbV6igKAl7iy1
35048,3,2yAMjZcxepb11bPIuEJIBq
35049,22,5Cf3NFbD7N8XINAHkR8Brx
35050,9,2T6MSukHOnljzeymIcGKmk
35051,6,65rSUZKkb2OnQOJhTmq9Qs
35052,6,6t8IevRP0WqkrnvjVZM9FJ
35053,0,4fY9E3t149Gxz7NI3LDyx5
35054,21,0t9nkTYyIygvxxRO1VRhlU
35055,17,51svni5YV4jIectdoGqRKf
35056,17,13lfAMNkn4JFgD5GlNNDXX
35057,14,33hb2KI9iLR8XPDlfvkMvB
35058,8,5ezcTUwyCxfHDoOeBKTADM
